id,text,user_id,createdtime
1037689940790796290,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,nag0919,2018/09/06 22:12:15
1037690041433120768,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,ShadowKobuta,2018/09/06 22:12:39
1037691450845147136,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,Tadashi6791,2018/09/06 22:18:15
1037692385126318080,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,nozomi777v,2018/09/06 22:21:58
1037692545868783616,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,sakecha222,2018/09/06 22:22:36
1037692558996951040,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,toshi_rock_roll,2018/09/06 22:22:40
1037692674797490176,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,lisa_clover,2018/09/06 22:23:07
1037693398126288896,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,imagawa_boowy,2018/09/06 22:26:00
1037693725281988613,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,tokyopark,2018/09/06 22:27:18
1037693886942994432,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,ohagiya,2018/09/06 22:27:56
1037694269392216065,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,_pirosiki_,2018/09/06 22:29:27
1037694320772435968,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,crane55,2018/09/06 22:29:40
1037694798751100928,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,garrod9900,2018/09/06 22:31:34
1037696687039426560,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,cyume,2018/09/06 22:39:04
1037696800822505474,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,tetsu_wow,2018/09/06 22:39:31
1037696918246252544,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,newgascooker,2018/09/06 22:39:59
1037697556682235904,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,bubu333,2018/09/06 22:42:31
1037697842112917506,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,kerokkuma,2018/09/06 22:43:39
1037698077996462082,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,yamachan09,2018/09/06 22:44:35
1037698399628222464,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,hari0921,2018/09/06 22:45:52
1037699426268016640,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,Akira0819,2018/09/06 22:49:57
1037699438947385344,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,mephist3G,2018/09/06 22:50:00
1037700162439659522,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,lmkshko,2018/09/06 22:52:52
1037700533383979008,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,mukiebinoyabou,2018/09/06 22:54:21
1037700654033035266,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,yazumikatsuhiro,2018/09/06 22:54:50
1037701933308424194,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,debbie87takashi,2018/09/06 22:59:55
1037702650072952832,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,hiroimon,2018/09/06 23:02:46
1037703146892476418,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,flyingleaper66,2018/09/06 23:04:44
1037703601743749120,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,Nitro182,2018/09/06 23:06:32
1037706931513647104,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,m_sayo,2018/09/06 23:19:46
1037706950580957184,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,mina005,2018/09/06 23:19:51
1037707523866783747,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,GATX207,2018/09/06 23:22:08
1037709803248738304,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,7chorogi,2018/09/06 23:31:11
1037710682244800513,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,fvjmac,2018/09/06 23:34:41
1037712088804642816,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,Theonaturalhous,2018/09/06 23:40:16
1037713442004598784,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,topspin18,2018/09/06 23:45:39
1037715466532179968,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,junjun33cm,2018/09/06 23:53:41
1037717373837426689,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,fairiae_jp,2018/09/07 00:01:16
1037720148231118848,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,akaza777,2018/09/07 00:12:17
1037721571958304769,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,zen_iici,2018/09/07 00:17:57
1037721811465658368,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,tamiya2345,2018/09/07 00:18:54
1037722598207963139,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,momopiyo333,2018/09/07 00:22:02
1037723651011837952,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,heybee966,2018/09/07 00:26:13
1037725493804421125,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,b503yukikaze,2018/09/07 00:33:32
1037726670516445184,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,Takeboo,2018/09/07 00:38:12
1037726830545911808,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,suzupo_neko,2018/09/07 00:38:51
1037727696082558980,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,nidomari,2018/09/07 00:42:17
1037728097280253952,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,crimson_eye,2018/09/07 00:43:53
1037730377106743296,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,mizuha_t,2018/09/07 00:52:56
1037731481546702848,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,327iku,2018/09/07 00:57:19
1037738285609627649,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,gdgd_gd,2018/09/07 01:24:22
1037739109505101824,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,epsodo,2018/09/07 01:27:38
1037739250496598016,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,mmjyk,2018/09/07 01:28:12
1037740672856383488,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,hqamber,2018/09/07 01:33:51
1037740807996899328,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,isogamer2009,2018/09/07 01:34:23
1037744585340944385,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,massy7001,2018/09/07 01:49:24
1037745319109439488,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,orukotaka,2018/09/07 01:52:19
1037747128045469696,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,terayu_note,2018/09/07 01:59:30
1037748886817763329,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,kakataisyou,2018/09/07 02:06:29
1037765004701839361,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,JUN_GO,2018/09/07 03:10:32
1037771401099264000,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,machi_usagi,2018/09/07 03:35:57
1037773796743073792,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,psr_ganbaru,2018/09/07 03:45:28
1037777339143217152,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,nicodachi,2018/09/07 03:59:33
1037779336558825472,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,kenkugenuma,2018/09/07 04:07:29
1037798190555123712,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,reki69,2018/09/07 05:22:24
1037800118542467072,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,chobi_EX_13,2018/09/07 05:30:04
1037800950428094464,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,shiba_masa,2018/09/07 05:33:22
1037801992175796224,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,itsumi3,2018/09/07 05:37:31
1037803684732649472,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,akiller_69,2018/09/07 05:44:14
1037804866498748416,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,nikonikonoa03,2018/09/07 05:48:56
1037809698378985472,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,r_a_b_b_i_t,2018/09/07 06:08:08
1037810529841033217,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,mk_kori,2018/09/07 06:11:26
1037812209936560128,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,nazo_no_hito,2018/09/07 06:18:07
1037813873338855424,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,NaskaKuhou,2018/09/07 06:24:43
1037814377749995520,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,halsys,2018/09/07 06:26:43
1037818980298182656,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,usagizuki_hiro,2018/09/07 06:45:01
1037820356331888640,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,unitororo,2018/09/07 06:50:29
1037820440570286080,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,yo_suzume,2018/09/07 06:50:49
1037820701573447680,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,yasu_fuka1978,2018/09/07 06:51:51
1037821165236969472,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,fukuchanhi,2018/09/07 06:53:42
1037821407294447616,RT @AbeShinzo: 北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に取り組んでおり現在…,noirimario,2018/09/07 06:54:39
